book_id,average_number_of_adjectives,total_number_of_proper_nouns,total_number_of_adjectives,average_verb_phrases,total_number_of_noun_phrases,average_words,total_number_of_prepositional_phrases,average_syllables,total_number_of_verb_phrases,total_number_of_conjunctions,average_word_length,count_number_unique_words,length_of_document,average_number_of_common_proper_nouns,total_number_of_common_and_proper_nouns,ratio_of_common_to_proper_nouns,average_number_of_proper_nouns,average_number_of_conjunctions,average_prepositional_phrases,average_noun_phrases,flesch_kincaid_score,flesch_kincaid_grade,1000
29948,1,52,62,0.3387096774,66,15.5483870968,23,1.362033195,21,133,3.9387966805,360,4697,3.4838709677,216,3.1538461538,0.8387096774,2.1451612903,0.3709677419,1.064516129,75.825378798,6.545862669
22055,0.9841269841,152,62,0.0952380952,22,13.7619047619,6,1.3160322953,6,90,3.753171857,363,4328,4.1746031746,263,0.7302631579,2.4126984127,1.4285714286,0.0952380952,0.3492063492,81.5303344867,5.3063239413
10979,0.5555555556,401,30,1.1666666667,315,20.0925925926,162,1.1714285714,63,243,2.8903225806,371,4374,8,432,0.0773067332,7.4259259259,4.5,3,5.8333333333,87.3381613757,6.068968254
10983,1.6285714286,59,57,3.0571428571,275,27.4857142857,116,1.4064449064,107,168,4.1247401247,372,4846,6.3714285714,223,2.7796610169,1.6857142857,4.8,3.3142857143,7.8571428571,59.9517609148,11.7254784675
24609,0.4588235294,266,39,0.5882352941,174,11.9411764706,46,1.3428571429,50,89,3.7655172414,380,5094,4.6941176471,399,0.5,3.1294117647,1.0470588235,0.5411764706,2.0470588235,81.1089915966,4.9127731092
17117,3.6111111111,256,65,4.8333333333,252,52.7222222222,56,1.4857744995,87,82,4.239199157,384,5280,21.1111111111,380,0.484375,14.2222222222,4.5555555556,3.1111111111,14,27.625421789,22.5038057604
10737,1.593220339,63,94,1.7457627119,301,17.5084745763,121,1.3601161665,103,168,3.7608906099,385,4796,4.1694915254,246,2.9047619048,1.0677966102,2.8474576271,2.0508474576,5.1016949153,73.9980706187,7.2876758495
10737,1.593220339,63,94,1.7457627119,301,17.5084745763,121,1.3601161665,103,168,3.7608906099,385,4796,4.1694915254,246,2.9047619048,1.0677966102,2.8474576271,2.0508474576,5.1016949153,73.9980706187,7.2876758495
15077,1.0925925926,118,59,1.7962962963,215,19.2962962963,74,1.3464491363,97,141,3.8099808061,387,4909,5.2962962963,286,1.4237288136,2.1851851852,2.6111111111,1.3703703704,3.9814814815,73.3396623303,7.8236553636
28550,1.5217391304,47,70,0.8913043478,128,23.0652173913,56,1.3185673893,41,156,3.9227144204,397,5235,5.1739130435,238,4.0638297872,1.0217391304,3.3913043478,1.2173913043,2.7826086957,71.8730032168,8.9645299758
